,Timestamps,Number of Bursts,ISIn,IRT,MI,CMA,RS,PS
0,282,49,0.0,0.2375886524822695,0.9716312056737588,0.0,0.0,0.0
1,272,47,0.0,0.29411764705882354,0.9779411764705882,0.0,0.0,0.0
2,264,48,0.0,0.26136363636363635,0.9810606060606061,0.0,0.0,0.01893939393939394
3,235,45,0.0,0.2297872340425532,0.9787234042553191,0.0,0.0,0.0
4,256,45,0.0,0.25390625,0.984375,0.0,0.0,0.01953125
5,285,51,0.0,0.29473684210526313,0.968421052631579,0.0,0.0912280701754386,0.0
6,266,50,0.0,0.21052631578947367,0.943609022556391,0.0,0.0,0.0
7,259,46,0.0,0.17374517374517376,0.9691119691119691,0.0,0.0,0.0
8,298,54,0.0,0.2214765100671141,0.9865771812080537,0.0,0.0,0.0
9,218,41,0.0,0.16972477064220184,0.9541284403669725,0.0,0.0,0.022935779816513763
10,253,45,0.0,0.16600790513833993,0.9723320158102767,0.0,0.0,0.019762845849802372
11,257,49,0.0,0.19066147859922178,0.9766536964980544,0.0,0.0,0.019455252918287938
12,313,54,0.0,0.13738019169329074,0.9744408945686901,0.0,0.0,0.01597444089456869
13,297,55,0.0,0.21548821548821548,0.9663299663299664,0.0,0.0,0.016835016835016835
14,258,47,0.0,0.18992248062015504,0.9651162790697675,0.0,0.01937984496124031,0.0
15,261,45,0.0,0.2835249042145594,0.9616858237547893,0.0,0.0,0.019157088122605363
16,267,49,0.0,0.149812734082397,0.9625468164794008,0.0,0.0,0.0
17,285,53,0.0,0.1824561403508772,0.968421052631579,0.0,0.0,0.0
18,266,49,0.0,0.18421052631578946,0.9661654135338346,0.0,0.0,0.0
19,223,42,0.0,0.17937219730941703,0.9641255605381166,0.0,0.0,0.026905829596412557
20,245,44,0.0,0.17142857142857143,0.9510204081632653,0.0,0.0,0.02857142857142857
21,258,48,0.0,0.2441860465116279,0.9728682170542635,0.0,0.0,0.01937984496124031
22,223,41,0.0,0.36771300448430494,0.9327354260089686,0.0,0.03139013452914798,0.0
23,306,50,0.0,0.13071895424836602,0.9705882352941176,0.30392156862745096,0.0,0.0
24,261,47,0.0,0.1111111111111111,0.9693486590038314,0.0,0.01532567049808429,0.019157088122605363
25,272,46,0.0,0.10294117647058823,0.9705882352941176,0.0,0.0,0.01838235294117647
26,254,47,0.0,0.051181102362204724,0.9763779527559056,0.0,0.0,0.0
27,298,56,0.0,0.27181208053691275,0.9765100671140939,0.0,0.0,0.0
28,274,53,0.0,0.17518248175182483,0.9781021897810219,0.0,0.0,0.0
29,289,55,0.0,0.21107266435986158,0.9826989619377162,0.0,0.0,0.0
30,278,50,0.0,0.2841726618705036,0.9820143884892086,0.0,0.0,0.02158273381294964
31,203,39,0.0,0.4236453201970443,0.9408866995073891,0.0,0.0,0.034482758620689655
32,293,52,0.0,0.2627986348122867,0.9863481228668942,0.0,0.0,0.0
33,249,47,0.0,0.17269076305220885,0.9678714859437751,0.39759036144578314,0.0,0.0
