,Timestamps,Number of Bursts,ISIn,IRT,MI,CMA,RS,PS
0,310,17,0.0,0.44193548387096776,0.8580645161290322,0.0,0.0,0.11290322580645161
1,499,28,0.0,0.3066132264529058,0.8817635270541082,0.0,0.0,0.06012024048096192
2,415,26,0.0,0.42650602409638555,0.7662650602409639,0.13734939759036144,0.05060240963855422,0.043373493975903614
3,453,26,0.0,0.4105960264900662,0.8322295805739515,0.0,0.0,0.0706401766004415
4,408,22,0.0,0.5343137254901961,0.821078431372549,0.0,0.0392156862745098,0.11519607843137254
5,448,24,0.0,0.33705357142857145,0.9017857142857143,0.0,0.0,0.11607142857142858
6,349,20,0.0,0.5415472779369628,0.8022922636103151,0.0,0.0,0.10315186246418338
7,390,23,0.0,0.46153846153846156,0.7923076923076923,0.0,0.0,0.038461538461538464
8,291,16,0.0,0.5910652920962199,0.8694158075601375,0.0,0.0,0.10996563573883161
9,406,24,0.0,0.3472906403940887,0.8201970443349754,0.0,0.0,0.11083743842364532
10,506,27,0.0,0.2608695652173913,0.841897233201581,0.33992094861660077,0.0,0.07114624505928854
11,390,24,0.0,0.2717948717948718,0.7846153846153846,0.0,0.0,0.0641025641025641
12,439,22,0.0,0.38724373576309795,0.876993166287016,0.0,0.0,0.0
13,344,19,0.0,0.4476744186046512,0.8633720930232558,0.0,0.0,0.05813953488372093
14,581,32,0.0,0.23235800344234078,0.8364888123924269,0.0,0.0,0.07917383820998279
15,419,22,0.0,0.4510739856801909,0.8615751789976134,0.0,0.0,0.1431980906921241
16,416,24,0.0,0.5264423076923077,0.7860576923076923,0.0,0.0,0.02403846153846154
17,442,25,0.0,0.5678733031674208,0.8167420814479638,0.0,0.0,0.083710407239819
18,378,21,0.0,0.3835978835978836,0.8148148148148148,0.0,0.0,0.09259259259259259
19,304,18,0.0,0.5032894736842105,0.819078947368421,0.0,0.0,0.0
20,428,24,0.0,0.37850467289719625,0.8761682242990654,0.0,0.0,0.14018691588785046
21,425,23,0.0,0.34823529411764703,0.8141176470588235,0.0,0.0,0.09411764705882353
22,417,24,0.0,0.3669064748201439,0.7889688249400479,0.0,0.0,0.07913669064748201
23,474,27,0.0,0.36075949367088606,0.8312236286919831,0.0,0.0,0.04219409282700422
24,479,26,0.0,0.6263048016701461,0.8288100208768268,0.0,0.0,0.12108559498956159
25,422,25,0.0,0.34834123222748814,0.8412322274881516,0.0,0.0,0.04976303317535545
26,455,24,0.0,0.3956043956043956,0.8571428571428571,0.0,0.0,0.0967032967032967
27,340,18,0.0,0.3558823529411765,0.8352941176470589,0.0,0.0,0.0
28,418,23,0.0,0.30861244019138756,0.8277511961722488,0.0,0.0,0.11961722488038277
29,297,18,0.0,0.5117845117845118,0.7407407407407407,0.0,0.0,0.05723905723905724
30,390,22,0.0,0.5641025641025641,0.8871794871794871,0.0,0.0,0.09487179487179487
31,450,25,0.0,0.34,0.7933333333333333,0.0,0.0,0.0
32,355,22,0.0,0.30422535211267604,0.8056338028169014,0.0,0.0,0.059154929577464786
33,378,20,0.0,0.6613756613756614,0.8677248677248677,0.3941798941798942,0.0,0.1402116402116402
34,412,24,0.0,0.3737864077669903,0.8252427184466019,0.0,0.0,0.07281553398058252
35,487,27,0.0,0.2874743326488706,0.8234086242299795,0.0,0.0,0.045174537987679675
36,316,18,0.0,0.5316455696202531,0.8386075949367089,0.0,0.0,0.015822784810126583
37,403,22,0.0,0.34739454094292804,0.8287841191066998,0.0,0.0,0.10173697270471464
38,418,23,0.0,0.6363636363636364,0.8492822966507177,0.0,0.0,0.07655502392344497
39,447,24,0.0,0.5659955257270693,0.8590604026845637,0.0,0.049217002237136466,0.11185682326621924
40,378,20,0.0,0.4021164021164021,0.8783068783068783,0.0,0.0,0.10846560846560846
41,327,20,0.0,0.290519877675841,0.8165137614678899,0.0,0.0,0.06116207951070336
42,470,26,0.0,0.32978723404255317,0.8638297872340426,0.0,0.0,0.07021276595744681
43,388,20,0.0,0.25773195876288657,0.8402061855670103,0.0,0.0,0.13402061855670103
44,333,18,0.0,0.3123123123123123,0.8678678678678678,0.0,0.0,0.03003003003003003
45,342,20,0.0,0.3888888888888889,0.7865497076023392,0.0,0.0,0.03216374269005848
46,362,21,0.0,0.5939226519337016,0.8480662983425414,0.0,0.0,0.09944751381215469
47,381,21,0.0,0.4330708661417323,0.8136482939632546,0.0,0.0,0.07086614173228346
48,326,17,0.0,0.40797546012269936,0.8496932515337423,0.0,0.0,0.12883435582822086
49,353,22,0.0,0.5694050991501416,0.8186968838526912,0.0,0.0453257790368272,0.059490084985835696
50,479,27,0.0,0.35281837160751567,0.8455114822546973,0.0,0.0,0.07724425887265135
51,513,28,0.0,0.3469785575048733,0.8460038986354775,0.26120857699805067,0.0,0.07797270955165692
52,488,27,0.0,0.32786885245901637,0.8463114754098361,0.0,0.0,0.030737704918032786
53,442,26,0.0,0.583710407239819,0.834841628959276,0.0,0.0,0.06561085972850679
54,272,15,0.0,0.375,0.8492647058823529,0.0,0.0,0.1323529411764706
55,513,28,0.0,0.32748538011695905,0.8596491228070176,0.0,0.0,0.056530214424951264
56,442,24,0.0,0.3778280542986425,0.8597285067873304,0.0,0.0,0.12669683257918551
57,255,14,0.0,0.6666666666666666,0.7647058823529411,0.0,0.0,0.0
58,425,23,0.0,0.4164705882352941,0.8752941176470588,0.0,0.0,0.1011764705882353
59,433,23,0.0,0.42494226327944573,0.8868360277136259,0.0,0.0,0.11085450346420324
60,331,19,0.0,0.3021148036253776,0.8217522658610272,0.0,0.0,0.12084592145015106
61,474,26,0.0,0.21940928270042195,0.8649789029535865,0.0,0.0,0.08016877637130802
62,335,18,0.0,0.5970149253731343,0.8029850746268656,0.0,0.0,0.09253731343283582
63,428,23,0.0,0.36682242990654207,0.8154205607476636,0.0,0.0,0.10514018691588785
64,363,21,0.0,0.5344352617079889,0.8264462809917356,0.0,0.0,0.07713498622589532
65,327,20,0.0,0.2996941896024465,0.7951070336391437,0.0,0.0,0.0764525993883792
66,427,23,0.0,0.4309133489461358,0.8548009367681498,0.0,0.0,0.07259953161592506
67,319,19,0.0,0.49843260188087773,0.774294670846395,0.0,0.0,0.09717868338557993
68,516,28,0.0,0.2926356589147287,0.8527131782945736,0.0,0.0,0.10852713178294573
69,311,16,0.0,0.5273311897106109,0.8231511254019293,0.0,0.0,0.10289389067524116
70,378,23,0.0,0.28835978835978837,0.8306878306878307,0.0,0.0,0.013227513227513227
71,417,23,0.0,0.4028776978417266,0.8657074340527577,0.0,0.0,0.08872901678657075
72,372,21,0.0,0.5887096774193549,0.8413978494623656,0.0,0.0,0.0
73,398,22,0.0,0.6030150753768844,0.8266331658291457,0.0,0.0,0.14321608040201006
74,456,26,0.0,0.3201754385964912,0.8421052631578947,0.0,0.0,0.09868421052631579
75,354,18,0.0,0.6892655367231638,0.8757062146892656,0.0,0.09887005649717515,0.10451977401129943
76,375,20,0.0,0.39466666666666667,0.8506666666666667,0.0,0.0,0.11733333333333333
77,386,22,0.0,0.46113989637305697,0.8341968911917098,0.0,0.0,0.14248704663212436
78,450,24,0.0,0.3422222222222222,0.8444444444444444,0.0,0.0,0.08444444444444445
79,261,15,0.0,0.4942528735632184,0.8084291187739464,0.0,0.0,0.08045977011494253
80,395,22,0.0,0.34430379746835443,0.7848101265822784,0.0,0.06835443037974684,0.06582278481012659
81,266,16,0.0,0.4548872180451128,0.8120300751879699,0.0,0.0,0.10526315789473684
82,386,21,0.0,0.6347150259067358,0.8626943005181347,0.0,0.0,0.04404145077720207
83,309,18,0.0,0.5048543689320388,0.8187702265372169,0.0,0.0,0.032362459546925564
84,323,20,0.4551083591331269,0.3591331269349845,0.7801857585139319,0.4551083591331269,0.0,0.09287925696594428
85,433,24,0.0,0.40415704387990764,0.8383371824480369,0.0,0.0,0.08314087759815242
86,391,24,0.0,0.3631713554987212,0.7774936061381074,0.0,0.0,0.043478260869565216
87,430,25,0.0,0.4069767441860465,0.8465116279069768,0.0,0.0,0.07209302325581396
88,380,20,0.0,0.6289473684210526,0.8263157894736842,0.0,0.0,0.12631578947368421
89,407,23,0.0,0.3931203931203931,0.8452088452088452,0.0,0.0,0.10810810810810811
90,462,27,0.19264069264069264,0.36363636363636365,0.8268398268398268,0.0,0.0,0.08225108225108226
91,376,20,0.0,0.2898936170212766,0.8723404255319149,0.0,0.0,0.015957446808510637
